ModelCode;EntityClassCode;KeyCode;KeyType;IsPrimaryKey;IsAlternateKey;IsForeignKey;Stereotype;Comment;Description;Annotation;AttributeCode;AttributeOrder
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D0_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D0_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D3_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D3_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D3_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D4_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D4_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D4_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D7_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D7_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_D7_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_D7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G0_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G0_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G0_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G0_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G0_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G0_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G2_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G2_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G2_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G3_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G3_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G3_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G4_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G4_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G4_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G5_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G5_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G5_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G5_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G5_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G5_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G6_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G6_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G6_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G6_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G6_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G6_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G7_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G7_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G7_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G9_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G9_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G9_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G9_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_G9_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_G9_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_GK_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_GK_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_GK_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_GK_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_GK_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_GK_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_H1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_H1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_H1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_H1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_H1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_H1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_O1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_O1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O1_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_O1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O2_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_O2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O2_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_O2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O2_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_O2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O5_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_O5_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToPurchaseOrder_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O5_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_O5_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToPurchaseOrder_WSATE_O5_L;PK_CO Cost Actual Line Item To Purchase Order_WSATE_O5_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A2_L;PK_COCostActualLineItemToSourceObject_WSATE_A2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A2_L;PK_COCostActualLineItemToSourceObject_WSATE_A2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A2_L;PK_COCostActualLineItemToSourceObject_WSATE_A2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A3_L;PK_COCostActualLineItemToSourceObject_WSATE_A3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A3_L;PK_COCostActualLineItemToSourceObject_WSATE_A3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A3_L;PK_COCostActualLineItemToSourceObject_WSATE_A3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A4_L;PK_COCostActualLineItemToSourceObject_WSATE_A4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A4_L;PK_COCostActualLineItemToSourceObject_WSATE_A4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_A4_L;PK_COCostActualLineItemToSourceObject_WSATE_A4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_B2_L;PK_CO Cost Actual Line Item To Source Object_WSATE_B2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_B2_L;PK_CO Cost Actual Line Item To Source Object_WSATE_B2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_B2_L;PK_CO Cost Actual Line Item To Source Object_WSATE_B2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_B4_L;PK_COCostActualLineItemToSourceObject_WSATE_B4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_B4_L;PK_COCostActualLineItemToSourceObject_WSATE_B4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_B4_L;PK_COCostActualLineItemToSourceObject_WSATE_B4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_C7_L;PK_COCostActualLineItemToSourceObject_WSATE_C7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_C7_L;PK_COCostActualLineItemToSourceObject_WSATE_C7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_C7_L;PK_COCostActualLineItemToSourceObject_WSATE_C7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D0_L;PK_COCostActualLineItemToSourceObject_WSATE_D0_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D0_L;PK_COCostActualLineItemToSourceObject_WSATE_D0_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D0_L;PK_COCostActualLineItemToSourceObject_WSATE_D0_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D1_L;PK_COCostActualLineItemToSourceObject_WSATE_D1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D1_L;PK_COCostActualLineItemToSourceObject_WSATE_D1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D1_L;PK_COCostActualLineItemToSourceObject_WSATE_D1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D3_L;PK_COCostActualLineItemToSourceObject_WSATE_D3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D3_L;PK_COCostActualLineItemToSourceObject_WSATE_D3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D3_L;PK_COCostActualLineItemToSourceObject_WSATE_D3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D4_L;PK_COCostActualLineItemToSourceObject_WSATE_D4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D4_L;PK_COCostActualLineItemToSourceObject_WSATE_D4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D4_L;PK_COCostActualLineItemToSourceObject_WSATE_D4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D7_L;PK_COCostActualLineItemToSourceObject_WSATE_D7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D7_L;PK_COCostActualLineItemToSourceObject_WSATE_D7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_D7_L;PK_COCostActualLineItemToSourceObject_WSATE_D7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G0_L;PK_COCostActualLineItemToSourceObject_WSATE_G0_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G0_L;PK_COCostActualLineItemToSourceObject_WSATE_G0_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G0_L;PK_COCostActualLineItemToSourceObject_WSATE_G0_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G1_L;PK_COCostActualLineItemToSourceObject_WSATE_G1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G1_L;PK_COCostActualLineItemToSourceObject_WSATE_G1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G1_L;PK_COCostActualLineItemToSourceObject_WSATE_G1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G2_L;PK_COCostActualLineItemToSourceObject_WSATE_G2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G2_L;PK_COCostActualLineItemToSourceObject_WSATE_G2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G2_L;PK_COCostActualLineItemToSourceObject_WSATE_G2_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G3_L;PK_COCostActualLineItemToSourceObject_WSATE_G3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G3_L;PK_COCostActualLineItemToSourceObject_WSATE_G3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G3_L;PK_COCostActualLineItemToSourceObject_WSATE_G3_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G4_L;PK_COCostActualLineItemToSourceObject_WSATE_G4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G4_L;PK_COCostActualLineItemToSourceObject_WSATE_G4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G4_L;PK_COCostActualLineItemToSourceObject_WSATE_G4_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G5_L;PK_COCostActualLineItemToSourceObject_WSATE_G5_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G5_L;PK_COCostActualLineItemToSourceObject_WSATE_G5_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G5_L;PK_COCostActualLineItemToSourceObject_WSATE_G5_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G6_L;PK_COCostActualLineItemToSourceObject_WSATE_G6_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G6_L;PK_COCostActualLineItemToSourceObject_WSATE_G6_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G6_L;PK_COCostActualLineItemToSourceObject_WSATE_G6_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G7_L;PK_COCostActualLineItemToSourceObject_WSATE_G7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G7_L;PK_COCostActualLineItemToSourceObject_WSATE_G7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G7_L;PK_COCostActualLineItemToSourceObject_WSATE_G7_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G9_L;PK_COCostActualLineItemToSourceObject_WSATE_G9_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G9_L;PK_COCostActualLineItemToSourceObject_WSATE_G9_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_G9_L;PK_COCostActualLineItemToSourceObject_WSATE_G9_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_GK_L;PK_COCostActualLineItemToSourceObject_WSATE_GK_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_GK_L;PK_COCostActualLineItemToSourceObject_WSATE_GK_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;LoadDate;3
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_GK_L;PK_COCostActualLineItemToSourceObject_WSATE_GK_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;YearMonthCreation;2
CL3_CO-OM_COEP_DV;COCostActualLineItemToSourceObject_WSATE_H1_L;PK_COCostActualLineItemToSourceObject_WSATE_H1_L;<pk>;1;0;0;NULL;NULL;NULL;NULL;COCostActualLineItemToSourceObject_HK;1
