DatabaseName;ModelCode;EntityClassCode;EntityStereoType;Comment
FBI_CORE_STAGE_P;SL3_PM-EQM;V_STAG_T370U_G6;Volatile Zone View;Language-dependent texts for EquipmentType from P99
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQKT_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQKT_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQKT_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQKT_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQKT_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQKT_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQKT_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQKT_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQUI_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQUI_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQUI_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQUI_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQUI_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQUI_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQUI_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;STAG_EQUI_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQKT_G0_V2;Volatile Zone View;Equipment Short Texts from POE
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQKT_G1_V2;Volatile Zone View;Equipment Short Texts from P45
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQKT_G2_V2;Volatile Zone View;Equipment Short Texts from P72
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQKT_G3_V2;Volatile Zone View;Equipment Short Texts from P79
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQKT_G4_V2;Volatile Zone View;Equipment Short Texts from P81
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQKT_G5_V2;Volatile Zone View;Equipment Short Texts from P87
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQKT_G6_V2;Volatile Zone View;Equipment Short Texts from P99
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQUI_G0_V2;Volatile Zone View;Equipment Attributes from POE
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQUI_G1_V2;Volatile Zone View;Equipment Attributes from P45
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQUI_G2_V2;Volatile Zone View;Equipment Attributes from P72
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQUI_G3_V2;Volatile Zone View;Equipment Attributes from P79
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQUI_G4_V2;Volatile Zone View;Equipment Attributes from P81
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQUI_G5_V2;Volatile Zone View;Equipment Attributes from P87
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT;V_STAG_EQUI_G6_V2;Volatile Zone View;Equipment Attributes from P99
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQKT_B2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQKT_G0;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQKT_G1;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQKT_G2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQKT_G3;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQKT_G4;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQKT_G5;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQKT_G6;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQUI_B2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQUI_G0;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQUI_G1;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQUI_G2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQUI_G3;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQUI_G4;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQUI_G5;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUI_EQKT_HIST;STAG_EQUI_G6;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;STAG_EQUZ_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;STAG_EQUZ_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;STAG_EQUZ_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;STAG_EQUZ_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;STAG_EQUZ_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;STAG_EQUZ_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;STAG_EQUZ_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;STAG_EQUZ_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;V_STAG_EQUZ_G0_V2;Volatile Zone View;Equipment time segment from POE
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;V_STAG_EQUZ_G1_V2;Volatile Zone View;Equipment time segment from P45
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;V_STAG_EQUZ_G2_V2;Volatile Zone View;Equipment time segment from P72
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;V_STAG_EQUZ_G3_V2;Volatile Zone View;Equipment time segment from P79
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;V_STAG_EQUZ_G4_V2;Volatile Zone View;Equipment time segment from P81
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;V_STAG_EQUZ_G5_V2;Volatile Zone View;Equipment time segment from P87
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ;V_STAG_EQUZ_G6_V2;Volatile Zone View;Equipment time segment from P99
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ_HIST;STAG_EQUZ_B2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ_HIST;STAG_EQUZ_G0;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ_HIST;STAG_EQUZ_G1;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ_HIST;STAG_EQUZ_G2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ_HIST;STAG_EQUZ_G3;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ_HIST;STAG_EQUZ_G4;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ_HIST;STAG_EQUZ_G5;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_EQUZ_HIST;STAG_EQUZ_G6;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_HIST;STAG_T370U_B2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_HIST;STAG_T370U_G0;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_HIST;STAG_T370U_G1;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_HIST;STAG_T370U_G2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_HIST;STAG_T370U_G3;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_HIST;STAG_T370U_G4;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_HIST;STAG_T370U_G5;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_HIST;STAG_T370U_G6;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOT_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOT_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOT_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOT_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOT_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOT_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOT_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOT_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOTX_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOTX_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOTX_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOTX_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOTX_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOTX_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOTX_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;STAG_IFLOTX_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOT_G0_V2;Volatile Zone View;Functional Location from POE
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOT_G1_V2;Volatile Zone View;Functional Location from P45
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOT_G2_V2;Volatile Zone View;Functional Location from P72
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOT_G3_V2;Volatile Zone View;Functional Location from P79
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOT_G4_V2;Volatile Zone View;Functional Location from P81
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOT_G5_V2;Volatile Zone View;Functional Location from P87
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOT_G6_V2;Volatile Zone View;Functional Location from P99
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOTX_G0_V2;Volatile Zone View;Functional Location: Short Texts from POE
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOTX_G1_V2;Volatile Zone View;Functional Location: Short Texts from P45
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOTX_G2_V2;Volatile Zone View;Functional Location: Short Texts from P72
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOTX_G3_V2;Volatile Zone View;Functional Location: Short Texts from P79
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOTX_G4_V2;Volatile Zone View;Functional Location: Short Texts from P81
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOTX_G5_V2;Volatile Zone View;Functional Location: Short Texts from P87
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX;V_STAG_IFLOTX_G6_V2;Volatile Zone View;Functional Location: Short Texts from P99
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOT_B2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOT_G0;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOT_G1;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOT_G2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOT_G3;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOT_G4;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOT_G5;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOT_G6;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOTX_B2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOTX_G0;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOTX_G1;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOTX_G2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOTX_G3;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOTX_G4;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOTX_G5;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_IFLOT_IFLOTX_HIST;STAG_IFLOTX_G6;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;STAG_ILOA_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;STAG_ILOA_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;STAG_ILOA_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;STAG_ILOA_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;STAG_ILOA_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;STAG_ILOA_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;STAG_ILOA_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;STAG_ILOA_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;V_STAG_ILOA_G0_V2;Volatile Zone View;PM Object Location and Account Assignment from POE
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;V_STAG_ILOA_G1_V2;Volatile Zone View;PM Object Location and Account Assignment from P45
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;V_STAG_ILOA_G2_V2;Volatile Zone View;PM Object Location and Account Assignment from P72
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;V_STAG_ILOA_G3_V2;Volatile Zone View;PM Object Location and Account Assignment from P79
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;V_STAG_ILOA_G4_V2;Volatile Zone View;PM Object Location and Account Assignment from P81
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;V_STAG_ILOA_G5_V2;Volatile Zone View;PM Object Location and Account Assignment from P87
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA;V_STAG_ILOA_G6_V2;Volatile Zone View;PM Object Location and Account Assignment from P99
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA_HIST;STAG_ILOA_B2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA_HIST;STAG_ILOA_G0;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA_HIST;STAG_ILOA_G1;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA_HIST;STAG_ILOA_G2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA_HIST;STAG_ILOA_G3;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA_HIST;STAG_ILOA_G4;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA_HIST;STAG_ILOA_G5;History Zone;
FBI_CORE_STAGE_P;SL3_PM-EQM_ILOA_HIST;STAG_ILOA_G6;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;STAG_AFIH_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;STAG_AFIH_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;STAG_AFIH_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;STAG_AFIH_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;STAG_AFIH_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;STAG_AFIH_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;STAG_AFIH_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G0_V2;Volatile Zone View;Maintenance order header from POE
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G0_V2_QualityNotification;Volatile Zone View;Maintenance order header from POE for orders with Quality Notification Number
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G1_V2;Volatile Zone View;Maintenance order header from P45
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G1_V2_QualityNotification;Volatile Zone View;Maintenance order header from P45 for orders with Quality Notification Number
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G2_V2;Volatile Zone View;Maintenance order header from P72
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G2_V2_QualityNotification;Volatile Zone View;Maintenance order header from P72 for orders with Quality Notification Number
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G3_V2;Volatile Zone View;Maintenance order header from P79
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G3_V2_QualityNotification;Volatile Zone View;Maintenance order header from P79 for orders with Quality Notification Number
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G4_V2;Volatile Zone View;Maintenance order header from P81
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G4_V2_QualityNotification;Volatile Zone View;Maintenance order header from P81 for orders with Quality Notification Number
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G5_V2;Volatile Zone View;Maintenance order header from P87
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G5_V2_QualityNotification;Volatile Zone View;Maintenance order header from P87 for orders with Quality Notification Number
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G6_V2;Volatile Zone View;Maintenance order header from P99
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH;V_STAG_AFIH_G6_V2_QualityNotification;Volatile Zone View;Maintenance order header from P99 for orders with Quality Notification Number
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH_HIST;STAG_AFIH_G0;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH_HIST;STAG_AFIH_G1;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH_HIST;STAG_AFIH_G2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH_HIST;STAG_AFIH_G3;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH_HIST;STAG_AFIH_G4;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH_HIST;STAG_AFIH_G5;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_AFIH_HIST;STAG_AFIH_G6;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;STAG_QMEL_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;STAG_QMEL_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;STAG_QMEL_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;STAG_QMEL_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;STAG_QMEL_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;STAG_QMEL_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;STAG_QMEL_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;STAG_QMEL_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_HR_REF_LanguageCode_B2;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_HR_REF_LanguageCode_G0;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_HR_REF_LanguageCode_G1;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_HR_REF_LanguageCode_G2;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_HR_REF_LanguageCode_G3;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_HR_REF_LanguageCode_G4;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_HR_REF_LanguageCode_G5;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_HR_REF_LanguageCode_G6;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_STAG_QMEL_G0_V2;Volatile Zone View;Quality Notification from POE
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_STAG_QMEL_G1_V2;Volatile Zone View;Quality Notification
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_STAG_QMEL_G2_V2;Volatile Zone View;Quality Notification 
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_STAG_QMEL_G3_V2;Volatile Zone View;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_STAG_QMEL_G4_V2;Volatile Zone View;Quality Notification from P81
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_STAG_QMEL_G5_V2;Volatile Zone View;Quality Notification from P87
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL;V_STAG_QMEL_G6_V2;Volatile Zone View;Quality Notification
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL_HIST;STAG_QMEL_B2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL_HIST;STAG_QMEL_G0;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL_HIST;STAG_QMEL_G1;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL_HIST;STAG_QMEL_G2;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL_HIST;STAG_QMEL_G3;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL_HIST;STAG_QMEL_G4;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL_HIST;STAG_QMEL_G5;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMEL_HIST;STAG_QMEL_G6;History Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;STAG_QMFE_B2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;STAG_QMFE_G0;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;STAG_QMFE_G1;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;STAG_QMFE_G2;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;STAG_QMFE_G3;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;STAG_QMFE_G4;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;STAG_QMFE_G5;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;STAG_QMFE_G6;Volatile Zone;
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;V_HR_REF_LanguageCode_B2;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;V_HR_REF_LanguageCode_G0;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;V_HR_REF_LanguageCode_G1;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;V_HR_REF_LanguageCode_G2;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;V_HR_REF_LanguageCode_G3;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;V_HR_REF_LanguageCode_G4;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;V_HR_REF_LanguageCode_G5;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
FBI_CORE_STAGE_P;SL3_PM-WOC_QMFE;V_HR_REF_LanguageCode_G6;Rule Zone View;Hardrule DV-HR-000000002 v1.0.0
